Type,Z'1,Z'2,Z'3,Z'4,Z'5,Z'6,Z'7,Z'8,Z'9,Z'10,Z'11,Z'12,Z'13,Z'14,Z'15,Z'16,Z'17,Z'18,Z'19,Z'20,Z'21,Z'22,Z'23,Z'24,Z'25,Z'26,Z'27,Z'28,Z'29,Z'30,Z'31,Z'32,Z'33,Z'34,Z'35,Z'36,Z'37,Z'38,Z'39,Z'40,Z'41,Z'42,Z'43,Z'44,Z'45,Z'46,Z'47,Z'48,Z'49,Z'50,Z'51,Z'52,Z'53,Z'54,Z'55,Z'56,Z'57,Z'58,Z'59,Z'60,Z'61,Z'62,Z'63,Z'64,Z'65,Z'66,Z'67,Z'68,Z'69,Z'70,Z'71,Z'72,Z'73,Z'74,Z'75,Z'76,Z'77,Z'78,Z'79,Z'80,-Z''1,-Z''2,-Z''3,-Z''4,-Z''5,-Z''6,-Z''7,-Z''8,-Z''9,-Z''10,-Z''11,-Z''12,-Z''13,-Z''14,-Z''15,-Z''16,-Z''17,-Z''18,-Z''19,-Z''20,-Z''21,-Z''22,-Z''23,-Z''24,-Z''25,-Z''26,-Z''27,-Z''28,-Z''29,-Z''30,-Z''31,-Z''32,-Z''33,-Z''34,-Z''35,-Z''36,-Z''37,-Z''38,-Z''39,-Z''40,-Z''41,-Z''42,-Z''43,-Z''44,-Z''45,-Z''46,-Z''47,-Z''48,-Z''49,-Z''50,-Z''51,-Z''52,-Z''53,-Z''54,-Z''55,-Z''56,-Z''57,-Z''58,-Z''59,-Z''60,-Z''61,-Z''62,-Z''63,-Z''64,-Z''65,-Z''66,-Z''67,-Z''68,-Z''69,-Z''70,-Z''71,-Z''72,-Z''73,-Z''74,-Z''75,-Z''76,-Z''77,-Z''78,-Z''79,-Z''80
2,0.751104722,0.717567147,0.703507892,0.689486533,0.672670376,0.633486362,0.611080609,0.588665383,0.55510886,0.532703107,0.518719644,0.487929497,0.468309069,0.454316131,0.429125054,0.406785619,0.384408288,0.364816281,0.353637089,0.331259758,0.32009004,0.303378096,0.289451476,0.258898177,0.231120728,0.203305383,0.169938338,0.133767022,0.097576757,0.055815845,0.03632805,0.008427441,-0.022230071,-0.052934953,-0.069694266,-0.083668256,-0.103231841,-0.122767005,-0.139516845,-0.150714984,-0.16190365,-0.181467235,-0.187075779,-0.192693796,-0.192712744,-0.19552649,-0.125590225,-0.038979911,0.019578211,0.058610643,0.119878297,0.178322732,0.217269899,0.142141941,0.15881599,0.236719798,0.275591173,0.289479898,0.317257347,0.336811458,0.367582657,0.398344382,0.409570943,0.577524087,0.622278749,0.653116265,0.695161394,0.731579032,0.501941382,0.574681919,0.443127466,0.370386929,0.348000124,0.336830406,0.083716454,-0.011088775,-0.08640621,-0.105988744,-0.153443465,-0.192693796,0.679524344,0.632252497,0.577039808,0.537612046,0.494244964,0.415417084,0.36417136,0.308979405,0.253815094,0.20256937,0.178926535,0.115862849,0.064610215,0.037021148,-0.014217665,-0.037839766,-0.077246795,-0.116660735,-0.132418017,-0.171825046,-0.183636097,-0.18359463,-0.183560075,-0.147967967,-0.116329002,-0.100474965,-0.076714641,-0.06083987,-0.052857562,-0.044861433,-0.040866823,-0.060528871,-0.068345313,-0.095892913,-0.115582605,-0.135279208,-0.162854452,-0.178591002,-0.194334462,-0.217984208,-0.237687722,-0.265262967,-0.281034072,-0.300751408,-0.308643872,-0.320475656,-0.194369018,-0.084088773,-0.056610284,-0.040922112,-0.045020388,-0.064896679,-0.084724593,-0.05296814,-0.068794533,-0.104504129,-0.155901897,-0.171721379,-0.203360344,-0.179731331,-0.124560109,-0.073335119,-0.037846677,0.309007049,0.387821106,0.470615951,0.581006773,0.667734027,0.15134438,0.28533657,0.017317634,-0.116674557,-0.160027817,-0.171838868,-0.025199385,-0.068372957,-0.115541138,-0.151008846,-0.194299907,-0.300751408
2,-0.230134411,-0.194441008,-0.158747605,-0.123054201,-0.087360798,-0.051667394,-0.015973991,0.019719413,0.055412816,0.09110622,0.126799623,0.161411409,0.19818643,0.232527811,0.269573237,0.305915612,0.339662102,0.349396667,0.38801044,0.425326271,0.464264529,0.50807007,0.555120465,0.602170861,0.667067958,0.740077192,0.72315596,0.655836647,0.64181179,0.630591904,0.582907391,0.571687506,0.540832821,0.487538365,0.448268766,0.408999166,0.366924596,0.709131103,0.686691332,-0.213704477,-0.174434878,-0.13797025,-0.107115565,-0.062236023,-0.051016138,-0.000526653,0.038742946,0.08923243,0.111672201,0.148136829,0.184601457,0.218261113,0.246310827,0.277165512,0.29399534,0.31363014,0.330459968,-0.028576367,-0.23894922,-0.208094535,-0.070650938,-0.039796253,0.072402602,0.092037402,0.526807964,0.577297448,0.653031675,0.681081389,0.72315596,0.546442763,0.49875825,0.467903565,0.445463794,0.428633966,0.305215226,0.39497431,0.145331858,0.086427459,0.038742946,-0.008941567,-0.303628739,-0.287034147,-0.270755643,-0.255741488,-0.24436234,-0.237408416,-0.236460153,-0.239621028,-0.245310602,-0.246258865,-0.231560798,-0.204469468,-0.167869174,-0.133336619,-0.09991037,-0.065014315,-0.034764745,-0.019466112,0.021388193,0.07170756,0.130429586,0.195670916,0.283995411,0.392771203,0.528155414,0.691572631,0.641346445,0.491065778,0.454998418,0.436964738,0.355813178,0.316740204,0.232583031,0.166459538,0.100336044,0.046235004,-0.001854809,0.620307151,0.569211725,-0.290393689,-0.275365623,-0.260337556,-0.248315103,-0.230281423,-0.230281423,-0.236292649,-0.239298263,-0.248315103,-0.242303876,-0.215253356,-0.179185996,-0.152135476,-0.128090569,-0.095028822,-0.076995142,-0.046939009,-0.028905329,-0.230281423,-0.308427369,-0.275365623,-0.230281423,-0.230281423,-0.245309489,-0.245309489,0.208538124,0.337779498,0.485054551,0.557189271,0.665391351,0.256627938,0.175476378,0.130392178,0.088313591,0.064268684,-0.061967076,0.010167644,-0.230281423,-0.242303876,-0.242303876,-0.236292649
2,-0.044916652,0.004677756,0.046667687,0.079730625,0.114116081,0.161109537,0.206526993,0.255239722,0.299654269,0.331174271,0.356963362,0.391348818,0.430032456,0.468716094,0.511697913,0.558977915,0.610556099,0.666432464,0.735203376,-0.24454753,-0.233401012,-0.211107977,-0.196245953,-0.136797859,-0.159090894,-0.114504823,-0.084780776,-0.077349764,-0.058772235,-0.040194705,-0.01790167,0.011822377,0.73263052,0.725199508,0.702906473,0.68804445,0.680613438,0.665751414,0.650889391,0.643458379,0.636027367,0.632311861,0.60630332,0.613734332,0.591441296,0.572863767,0.539424214,0.531993202,0.52456219,0.509700167,0.494838143,0.472545108,0.450252072,0.442821061,0.409381508,0.394519484,0.387088472,0.368510943,0.353648919,0.33507139,0.312778354,0.283054307,0.245899248,0.219890707,0.205028683,0.179020142,0.167873625,0.130718566,0.104710024,0.097279013,0.078701483,0.026684401,0.019253389,-0.047625717,-0.069918753,-0.133082353,-0.14422887,-0.192530447,-0.22597,-0.185099435,-0.264002097,-0.268297378,-0.257686105,-0.243761136,-0.205259308,-0.191680263,-0.164035636,-0.135703006,-0.100127316,-0.083549529,-0.050151944,-0.008041944,0.038424262,0.101952278,0.176370811,0.270755293,0.38528723,0.528860547,0.709280113,-0.290719887,-0.280678114,-0.275657228,-0.265615455,-0.258084126,-0.258084126,-0.255573683,-0.255573683,-0.260594569,-0.265615455,-0.265615455,-0.265615455,-0.265615455,0.670779835,0.638144074,0.60299787,0.572872552,0.557809893,0.507601031,0.472454827,0.447350395,0.422245964,0.402162419,0.336890897,0.356974443,0.316807352,0.289192478,0.241494058,0.216389627,0.196306082,0.158649435,0.136055447,0.095888356,0.068273482,0.053210823,0.015554176,-0.004529369,-0.014571142,-0.034654687,-0.059759118,-0.08486355,-0.104947095,-0.127541083,-0.152645514,-0.16519773,-0.175239502,-0.185281275,-0.190302161,-0.20536482,-0.220427479,-0.227958808,-0.24553191,-0.263105012,-0.263105012,-0.255573683,-0.255573683,-0.260594569,-0.260594569,-0.268125899,-0.270636342,-0.255573683
2,0.001023749,0.011833548,0.031291186,0.044262944,0.056771426,0.062639602,0.074530381,0.100473898,0.113445656,0.156684851,0.169656609,0.180466408,0.195600126,0.208571885,0.221543643,0.233743273,0.26089131,0.308022033,0.320993791,0.33396555,0.346937308,0.358828087,0.369998212,0.384771603,0.398824342,0.406391201,0.421524919,0.437739617,0.456116275,0.477519676,0.494104996,0.501517429,0.518596911,0.540432705,0.569979488,0.594481698,0.624749135,0.656962335,0.691553691,0.729604182,-0.256550155,-0.250715147,-0.242935137,-0.23710013,-0.231265122,-0.225430115,-0.2137601,-0.202090084,-0.182640059,-0.163190034,-0.149575017,-0.130124991,-0.106784961,-0.087334936,-0.060104901,-0.046489883,-0.028984861,0.128560343,0.144120363,0.288050549,0.278325536,0.08771529,0.431980735,0.457265768,0.710116094,0.706226089,0.686776064,0.673161047,0.649821016,0.643986009,0.620645979,0.612865969,0.593415944,0.585635933,0.562295903,0.552570891,0.537010871,0.492275813,0.468935783,0.449485758,-0.137145929,-0.139659895,-0.149135612,-0.156097363,-0.16419178,-0.168667192,-0.174855415,-0.191486265,-0.201542128,-0.194580377,-0.197094343,-0.199124853,-0.195740669,-0.191679647,-0.190132591,-0.18690035,-0.180270111,-0.173695123,-0.165089625,-0.155130453,-0.141980479,-0.127824918,-0.117549889,-0.097657329,-0.078164426,-0.077004134,-0.052251241,-0.024791,0.005376589,0.038096819,0.077148929,0.082884086,0.124306505,0.178002235,0.237048199,0.309244137,0.392140546,0.488406094,0.594108684,0.724757548,-0.275242452,-0.26480391,-0.256453077,-0.246014536,-0.237663703,-0.227225162,-0.212611204,-0.197997246,-0.18129558,-0.162506205,-0.156243081,-0.147892248,-0.141629123,-0.127015165,-0.122839749,-0.122839749,-0.127015165,-0.202172662,-0.202172662,-0.170857039,-0.175032455,-0.179207872,-0.041419126,-0.005928086,0.660050849,0.63499835,0.553577728,0.520174396,0.457543148,0.432490649,0.374034817,0.348982318,0.288438779,0.259210863,0.21536899,0.198667324,0.159000867,0.056703162,0.017036705,-0.014278919
2,-0.24112523,-0.201154947,-0.177927466,-0.152791593,-0.12632246,-0.099461191,-0.073580261,-0.047699331,-0.022361358,0.004062529,0.082293522,0.107586249,0.132055492,0.152289674,0.196126273,0.221828334,0.272283077,0.298164007,0.324044937,0.351171473,0.375806797,0.400628962,0.423921799,0.448248635,0.468070632,0.483394465,0.502858635,0.5157991,0.531092377,0.551091278,0.572357077,0.594618296,0.61932282,0.645203751,0.67696671,0.70872967,0.745198253,0.740252377,0.697918334,0.689451525,0.657700992,0.642884077,0.63653397,0.613250246,0.566682798,0.541282372,0.494714924,0.465081093,0.439680667,0.418513645,0.397346623,0.386763112,0.374062899,0.329612153,0.312678536,0.295744918,0.270344492,0.232243853,0.198376618,0.156042574,0.113708531,0.088308104,0.067141082,0.039623954,0.005756719,-0.23554733,-0.231313926,-0.218613713,-0.199563393,-0.159346051,-0.133945625,-0.117012008,-0.072561262,-0.053510942,-0.004826792,0.020573634,0.041740656,0.172976192,0.179326298,0.244944066,-0.223804103,-0.167415498,-0.145900993,-0.120855181,-0.099291056,-0.083549789,-0.071821371,-0.065054976,-0.063658322,-0.061897325,-0.082854354,-0.093924928,-0.112254341,-0.128174165,-0.159297802,-0.170447845,-0.174445031,-0.174445031,-0.174557804,-0.176123362,-0.162209133,-0.135976946,-0.10665139,-0.07606059,-0.04166035,-0.008895238,0.016671621,0.055813517,0.096411261,0.144489005,0.19789755,0.26315278,0.336457274,0.422114198,0.520802071,0.638830558,0.776195897,0.73539607,0.599241825,0.56799331,0.465319617,0.393894439,0.367109997,0.306845003,0.170690758,0.119353912,0.003287998,-0.052512922,-0.083761437,-0.115009953,-0.141794394,-0.155186615,-0.166346799,-0.177506983,-0.177506983,-0.175274946,-0.175274946,-0.170810873,-0.155186615,-0.135098284,-0.101617732,-0.085993474,-0.072601253,-0.065905143,-0.061441069,-0.210987535,-0.195363278,-0.17973902,-0.152954578,-0.119474026,-0.103849769,-0.090457548,-0.07483329,-0.063673106,-0.063673106,-0.065905143,-0.070369217,-0.137330321,-0.146258468,-0.17304291
2,-0.111340263,-0.08533171,-0.068780812,-0.038043432,-0.014399293,0.006880432,0.028160158,0.049439883,0.070719608,0.091999333,0.112806175,0.125745968,0.144962205,0.163966181,0.183136742,0.205491201,0.252779479,0.274059204,0.295338929,0.316618654,0.33893281,0.358587001,0.378566298,0.396535844,0.416121073,0.427746108,0.44341035,0.457301282,0.472669972,0.493949697,0.512865008,0.534144733,0.556606666,0.582615218,0.610988185,0.641725566,0.674827361,0.710293569,-0.247148368,-0.240766948,-0.223749828,-0.210986988,-0.187588449,-0.155681349,-0.136537089,-0.172698469,-0.236512668,0.231458127,0.254856666,0.705810341,0.659013261,0.622851882,0.601580482,0.567546243,0.546274843,0.522876303,0.507986323,0.486714924,0.724954601,0.74197172,0.693047501,-0.198224148,-0.05783291,0.108084008,0.237839546,0.382485065,-0.217368408,-0.159935629,-0.10462999,-0.06846861,0.005981289,0.061286929,0.091066888,0.152753947,0.146372528,0.661140401,0.731336021,0.616470462,0.590944782,0.576054802,-0.145781436,-0.135511288,-0.132746249,-0.126031152,-0.125241141,-0.128247573,-0.13261458,-0.140584917,-0.1505516,-0.163669551,-0.178606408,-0.194051643,-0.207718327,-0.217845285,-0.218103385,-0.220766681,-0.193577124,-0.192655444,-0.190680415,-0.189067475,-0.179628485,-0.164791085,-0.143143362,-0.12224333,-0.091706804,-0.069263193,-0.053310606,-0.026390969,0.005364667,0.044047009,0.085877304,0.134277592,0.18775854,0.252239456,0.330076971,0.419693885,0.521057281,0.638107339,-0.266477926,-0.255816945,-0.230230591,-0.213173022,-0.187586668,-0.172661295,-0.153471529,-0.174793491,-0.238759376,-0.217437414,-0.202512041,0.588532735,0.473394143,0.379577511,0.298554057,0.209001818,0.149300326,0.106656403,0.059748087,0.029897341,0.68021717,0.733522074,0.56934297,-0.200379845,-0.130017371,-0.174793491,-0.208908629,-0.144942744,-0.221701806,-0.157735921,-0.140678352,-0.134281764,-0.132149568,-0.149207137,-0.166264706,-0.202512041,-0.200379845,0.447807789,0.712200113,0.35825555,0.270835507,0.226059388
2,-0.188011977,-0.169196869,-0.149441006,-0.129685143,-0.10992928,-0.090173417,-0.070417554,-0.050661691,-0.030905829,-0.011149966,0.008605897,0.02836176,0.048117623,0.059093103,0.146896938,0.166652801,0.186408664,0.206164527,0.22592039,0.245676253,0.265432116,0.285187979,0.304099574,0.324919214,0.344236058,0.356528595,0.368601622,0.385064842,0.405918252,0.454210362,0.475063773,0.499209828,0.523355882,0.559574964,0.585916115,0.617745005,0.652866539,0.687988074,0.729694895,-0.25620846,-0.246334394,-0.242384767,-0.236460327,-0.22658626,-0.218687006,-0.206838126,-0.198938873,0.431026594,0.484346555,0.71539972,0.70947528,0.679853079,0.669979012,0.642331625,0.634432371,0.608759798,0.600860544,0.577162784,0.553465023,0.53964133,0.511993942,0.468548048,0.4172029,0.077535,0.105182387,0.136779401,0.128880148,0.39350514,0.573213157,0.707500466,0.72132416,0.673928639,0.594936104,-0.155492978,-0.06860119,0.000517278,0.08938388,0.117031267,0.440900661,0.506069502,-0.247187247,-0.234716485,-0.225382194,-0.221569596,-0.220517845,-0.222621347,-0.225382194,-0.23050948,-0.236162642,-0.24115846,-0.242999024,-0.241552866,-0.238134676,-0.240764053,-0.221964003,-0.221832534,-0.220912252,-0.217756999,-0.21052621,-0.203952766,-0.191594691,-0.174635205,-0.160100309,-0.134487238,-0.113709896,-0.10469376,-0.085255147,-0.060618817,-0.030996061,0.023093994,0.063126268,0.109173244,0.163305557,0.215958844,0.280528847,0.362086507,0.458716136,0.563233897,0.679189451,-0.320810549,-0.312294698,-0.299520922,-0.286747146,-0.278231296,-0.26545752,-0.256941669,-0.246296856,-0.001466153,0.090079241,0.641480565,0.613804051,0.528645545,0.496711105,0.426455338,0.405165712,0.33916787,0.315749281,0.254009364,0.207172186,0.181624635,0.143303307,0.049628951,-0.014239928,-0.235652043,-0.231394118,-0.227136193,-0.22500723,-0.052561256,0.243364551,0.601030275,0.656383304,0.48393733,0.30723343,-0.229265155,-0.231394118,-0.242038931,-0.231394118,-0.229265155,0.011307623,0.124142643
2,0.013176121,0.033071666,0.052966691,0.072857043,0.092738571,0.112614907,0.132496434,0.151514423,0.171175458,0.19211454,0.211980104,0.223314955,0.241638287,0.25622586,0.27387404,0.289754633,0.308227083,0.330027717,0.34665118,0.362399612,0.377823634,0.395906735,0.414312585,0.433596422,0.452769464,0.469203497,0.496315355,0.518417333,0.524856147,0.546258497,0.563394549,0.587657935,0.604831313,0.627700806,0.650624705,0.679235789,0.705040711,0.736559086,-0.253038138,-0.250451841,-0.245292377,-0.237572873,-0.22470047,-0.219541006,-0.211814938,-0.20152883,-0.19122303,-0.186076695,-0.175790587,-0.157791541,-0.144932265,-0.134639594,-0.12432723,-0.108914479,-0.090928561,-0.070382603,-0.05239012,-0.026704391,-0.011304769,0.004101418,0.478909971,0.641433092,0.669849531,0.693172147,0.719100752,0.687966733,0.631133857,0.618176118,0.594925709,0.579427623,0.551103084,0.533031831,0.489202642,0.404281538,0.368263752,0.319524538,0.288764679,0.245171802,0.509801114,0.706195527,-0.045059496,-0.043590283,-0.042373635,-0.043430074,-0.048780121,-0.056655819,-0.062005866,-0.072708315,-0.081637978,-0.09093683,-0.104053256,-0.119770255,-0.129074514,-0.145968331,-0.156954608,-0.171121797,-0.179585177,-0.187156434,-0.193929362,-0.199076945,-0.183996652,-0.169180927,-0.148008078,-0.125088731,-0.098062715,-0.083876785,-0.027996268,0.010005759,0.03179571,0.075061161,0.116568552,0.169197574,0.228864401,0.294630111,0.386864652,0.480853955,0.592175826,0.718032258,-0.281967742,-0.272393121,-0.25963093,-0.250068225,-0.230936856,-0.218174666,-0.205418434,-0.195861686,-0.176724359,-0.170349222,-0.160792474,-0.144866548,-0.132122232,-0.119371958,-0.097041104,-0.0906898,-0.081150926,-0.074811538,-0.062079138,-0.052558139,-0.052593887,-0.049436109,-0.056925406,0.345083585,0.43443679,0.542963071,0.670644554,0.507846195,0.329139784,0.26849257,0.195095081,0.147227931,0.102584097,0.051529379,-0.044175132,-0.152558419,-0.193990851,-0.181103542,-0.161870885,-0.142608439,-0.01228753,0.635545552
2,-0.205084896,-0.184582529,-0.162193369,-0.138734611,-0.114754722,-0.091842795,-0.068401847,-0.044965641,-0.021540554,0.001881234,0.025300268,0.048712342,0.072124647,0.085957564,0.133794513,0.157198596,0.180596322,0.189634537,0.203977531,0.227368437,0.250752507,0.27414207,0.297521167,0.32090391,0.343219261,0.36766925,0.38572763,0.408262112,0.43151445,0.454051381,0.477308296,0.510378616,0.555435149,0.571169356,0.582943807,0.598430543,0.613944137,0.634253192,0.655632636,0.675974221,0.698465236,0.724180241,0.752029315,-0.240161088,-0.232419237,-0.222750526,-0.209252672,-0.191891265,-0.147602966,-0.168773855,-0.06866067,0.741525193,0.71443609,0.685434873,0.668024312,0.648691805,0.625515409,0.610041539,0.584977606,0.544464381,0.498224644,0.311776311,0.282981544,0.258011004,0.221518625,0.10436354,-0.103314667,-0.124485555,-0.035963027,0.033266319,0.3309761,0.3827998,0.427019283,0.461668364,0.525200691,0.198489693,0.156226563,-0.057119169,-0.176481297,-0.084055893,-0.203374298,-0.171967799,-0.143570631,-0.111647435,-0.086578862,-0.064005459,-0.043311562,-0.025608083,-0.014915673,-0.006303039,0.000572984,0.003060681,0.005693963,0.006224287,-0.021086823,-0.02363738,-0.030196702,0.301567627,-0.047170497,-0.058029754,-0.073199344,-0.08490611,-0.10321096,-0.11921766,-0.137359241,-0.151322792,-0.170061339,-0.161848795,-0.148264841,-0.138508386,-0.122038374,-0.067725501,-0.003231439,0.022065691,0.066446668,0.103428042,0.157343982,0.215947665,0.278576225,0.357691241,0.45031103,0.563090293,0.679688784,-0.320311216,-0.286241601,-0.249078427,-0.22122484,-0.180985455,-0.128429661,-0.146962098,-0.038785865,0.61893928,0.504344637,0.395954456,0.324721667,0.25349466,0.182279218,0.120338668,0.070824392,-0.025133733,-0.096279787,-0.10811626,-0.086334142,-0.07696095,-0.061354383,-0.008312872,-0.075873868,-0.094406305,-0.023387463,0.001199096,-0.120571446,-0.164118335,-0.154953308,-0.120964646,-0.052969973,-0.039589612,-0.027065038,-0.032621878,-0.159336331,-0.051136968
2,-0.23950696,-0.223690747,-0.204740647,-0.184628961,-0.162022669,-0.140481437,-0.118944539,-0.097416821,-0.075887407,-0.054362882,-0.032843295,-0.011322222,0.010192497,0.0317107,0.053225235,0.074739381,0.096255993,0.117768713,0.13927672,0.151293974,0.160786689,0.18229472,0.203799613,0.225301449,0.247384781,0.266335613,0.291730555,0.309961607,0.334698758,0.35617716,0.377634707,0.399117399,0.420607175,0.442107387,0.463619597,0.485139251,0.506677687,0.528232952,0.546090058,0.559612281,0.571394591,0.587106162,0.601842364,0.618548922,0.637223601,0.6578572,0.677543918,0.701166192,0.72578988,0.751404596,0.734787412,0.713416379,0.688509846,0.668926882,0.649371009,0.62986029,0.615650562,0.594360805,-0.243200377,-0.232553241,-0.213074129,-0.198914069,-0.167067482,-0.140530917,-0.126375373,-0.149371923,-0.089254886,-0.064510905,-0.036244971,0.323978628,0.345146472,0.373344676,0.396264466,0.408618395,0.459799604,0.503986575,0.475711609,-0.106932384,0.000857455,0.101553718,-0.292419514,-0.2564496,-0.23005894,-0.20000758,-0.170815883,-0.148756511,-0.129173792,-0.114836844,-0.099530381,-0.087017458,-0.077326517,-0.066786013,-0.059876246,-0.050975509,-0.044170855,-0.037588794,-0.029596978,-0.023829853,-0.020754866,0.144118299,-0.016559494,-0.013470903,-0.012175421,-0.012627293,-0.015900767,-0.021942876,-0.03180061,-0.039571849,-0.052970193,-0.066811022,-0.092568606,-0.10395906,-0.111301416,-0.112680758,-0.107204241,-0.097474552,-0.077013416,-0.046936271,-0.020166378,0.011792427,0.042421374,0.084302859,0.127339854,0.179274613,0.238830166,0.300748751,0.380100517,0.474301599,0.58222836,0.697946914,0.64988497,0.544162744,0.435870146,0.343043105,0.265696062,0.214149016,0.165167529,0.105885298,-0.302053086,-0.27112197,-0.237634922,-0.217033432,-0.178420078,-0.147532284,-0.129510793,-0.155248215,-0.103811878,-0.088399268,-0.078156285,-0.043018229,-0.053395989,-0.081853,-0.099975573,-0.102589267,-0.113048855,-0.084789194,-0.100192177,-0.116663743,-0.062777368,-0.026931739
2,-0.091458512,-0.028715291,0.033957005,0.096581577,0.159205486,0.22189833,0.28025148,0.324798837,0.360608784,0.395948029,0.41932889,0.448084376,0.488383132,0.505675553,0.537295113,0.563243641,0.597772281,0.635306219,0.67000425,0.719037666,0.696480532,0.68599684,0.65474332,0.644272799,0.62852092,0.607764263,0.586862731,0.555714575,0.545309906,0.524461056,0.493378752,0.462204256,0.462098892,0.441276383,0.420585578,0.368838811,0.342919331,0.286075594,0.249883149,0.229284538,0.182937662,0.152092427,0.13666981,0.059504041,0.013209847,-0.022811381,-0.048546475,-0.084594044,-0.09490652,-0.130980431,-0.141292907,-0.167107023,-0.17743267,-0.198057622,-0.218708915,-0.223871738,-0.239373379,-0.244562543,-0.25491453,-0.254927701,-0.156755036,-0.038233999,0.136696151,0.208685926,0.488005202,0.581699908,0.618129421,0.659787609,0.701537991,0.712048025,0.665121649,0.592078236,0.57134792,0.534826214,0.399894774,0.353271319,0.105771893,0.064680034,0.059543552,-0.063942751,-0.208079095,-0.202288673,-0.213927258,-0.237293773,-0.260823176,-0.267412236,-0.250648827,-0.201469892,-0.158765233,-0.114967892,-0.090746611,-0.030158585,0.064758273,0.110726906,0.174553834,0.245938467,0.324064193,0.440133645,0.559885962,0.699522977,0.649953833,0.604654391,0.517304119,0.475241213,0.400818975,0.362004683,0.287588483,0.226130508,0.200250288,0.138780237,0.093504947,0.025573898,-0.000318399,-0.055315376,-0.077946983,-0.139380804,-0.181425595,-0.22990723,-0.26546687,-0.265442716,-0.265388372,-0.252405993,-0.245914804,-0.226405007,-0.213404514,-0.206889171,-0.203622443,-0.203580174,-0.206804635,-0.213235441,-0.216459901,-0.232612395,-0.239073393,-0.245522314,-0.258444309,-0.261674808,-0.274602841,-0.284306414,-0.297240486,-0.300477023,-0.219678323,-0.200397982,-0.23944173,-0.265418563,0.038489855,0.284357984,0.378175292,0.491405784,0.627292035,0.679064552,0.536711265,0.30376513,0.271423913,0.154950845,-0.100578589,-0.168491523,-0.245878574,-0.219937971,-0.216695396,-0.190658179
1,-0.53272228,-0.50476361,-0.49104476,-0.474113267,-0.467774811,-0.449193583,-0.435214249,-0.432348919,-0.402827342,-0.3934499,-0.393363072,-0.389803117,-0.365751715,-0.351859208,-0.35177238,-0.310181688,-0.31009486,-0.268504168,-0.26841734,-0.268330511,-0.230299774,-0.223961318,-0.185235956,-0.185149127,-0.185062299,-0.143732092,-0.143558435,-0.143471607,-0.104919901,-0.101967743,-0.101880915,-0.071664713,-0.060377051,-0.060290223,-0.032939351,-0.029987193,-0.018786359,-0.005241165,0.00873817,0.008824998,0.022370192,0.039214856,0.05041569,0.052846879,0.077853391,0.078027047,0.091572241,0.091659069,0.119270426,0.119444083,0.119530911,0.135941434,0.161034775,0.163986932,0.17831358,0.202799123,0.202885951,0.20957172,0.233536294,0.237356734,0.24794977,0.258629634,0.283288834,0.313939177,0.317064991,0.328352653,0.331478467,0.355877182,0.356050838,0.356224494,0.36968286,0.373416471,0.384096336,0.397554702,0.397815186,0.414312538,0.425339715,0.43931905,0.467190892,0.46727772,-0.441997519,-0.240384615,-0.357630273,-0.15601737,-0.286290323,-0.208126551,-0.142990074,-0.041873449,-0.091501241,-0.017679901,0.059863524,0.148573201,-0.03939206,0.006513648,0.086538462,0.056141439,0.129342432,0.08219603,0.146712159,0.224875931,0.097084367,0.197580645,0.08219603,0.15601737,0.233560794,0.052419355,0.129962779,0.208126551,0.026364764,0.121277916,0.199441687,-0.02016129,0.087158809,0.164702233,-0.103287841,0.000310174,0.104528536,-0.183933002,-0.085918114,0.007133995,-0.265198511,-0.154776675,-0.05117866,-0.336538462,-0.25837469,-0.16780397,-0.427109181,-0.368796526,-0.453163772,-0.301799007,-0.223635236,-0.401054591,-0.310483871,-0.206265509,-0.394230769,-0.214950372,-0.121898263,-0.361972705,-0.050558313,-0.309863524,-0.167183623,0.059863524,-0.172146402,-0.066687345,0.224875931,0.356389578,0.098945409,0.209367246,0.28691067,0.442617866,0.144230769,0.35825062,0.533808933,0.248449132,0.459987593,0.354528536,0.261476427,0.325992556,0.481699752,0.546836228
